dialogID,ppl,position,type,model
47,11.9537069037654,8,compressed,LSTM
47,8.40823167544143,9,compressed,LSTM
47,10.5637422691267,10,compressed,LSTM
47,18.5734499872704,11,compressed,LSTM
47,18.5116592715231,12,compressed,LSTM
47,6.89533120320576,13,compressed,LSTM
47,11.7180946139181,14,compressed,LSTM
47,7.72573048376392,15,compressed,LSTM
48,16.8823173851398,0,compressed,LSTM
48,8.46783656707432,1,compressed,LSTM
48,17.2705064220561,2,compressed,LSTM
48,10.034800705246,3,compressed,LSTM
48,10.2899255405405,4,compressed,LSTM
49,7.9702949711889,0,compressed,LSTM
49,7.77132956638768,1,compressed,LSTM
49,8.66963349487751,2,compressed,LSTM
49,19.1423763645132,3,compressed,LSTM
49,11.8527672011657,4,compressed,LSTM
49,7.38858926629042,5,compressed,LSTM
49,8.27607834572395,6,compressed,LSTM
49,6.41320928220074,7,compressed,LSTM
49,8.57888466920858,8,compressed,LSTM
49,8.04660400136305,9,compressed,LSTM
49,6.3717474406361,10,compressed,LSTM
49,8.87268483770048,11,compressed,LSTM
49,26.5231326523097,12,compressed,LSTM
49,8.93270233056488,13,compressed,LSTM
49,17.5322416678763,14,compressed,LSTM
49,8.75466045181368,15,compressed,LSTM
49,12.9696876787257,16,compressed,LSTM
49,10.1900266636761,17,compressed,LSTM
49,8.38293667608697,18,compressed,LSTM
49,7.53648819687219,19,compressed,LSTM
49,8.33198671307194,20,compressed,LSTM
49,13.8756702768249,21,compressed,LSTM
49,10.4669630909538,22,compressed,LSTM
49,7.35348016282083,23,compressed,LSTM
49,10.6431634358871,24,compressed,LSTM
49,8.75133605614494,25,compressed,LSTM
49,22.653553880806,26,compressed,LSTM
49,7.3190927822265,27,compressed,LSTM
49,13.2654210998585,28,compressed,LSTM
49,13.2626729783976,29,compressed,LSTM
50,7.10312572572927,0,compressed,LSTM
50,6.6884077615029,1,compressed,LSTM
50,10.3286230273581,2,compressed,LSTM
50,8.96520123473185,3,compressed,LSTM
50,6.60069983625272,4,compressed,LSTM
50,9.06754813320381,5,compressed,LSTM
50,7.29911445774633,6,compressed,LSTM
50,12.8575046456916,7,compressed,LSTM
50,9.14308116589038,8,compressed,LSTM
50,28.2272393739624,9,compressed,LSTM
50,6.44437987087966,10,compressed,LSTM
50,7.28758227593709,11,compressed,LSTM
50,9.02957029407704,12,compressed,LSTM
50,13.0743961163441,13,compressed,LSTM
51,7.48537335621017,0,compressed,LSTM
51,6.79090978695321,1,compressed,LSTM
51,5.92551468262742,2,compressed,LSTM
51,9.87068152350457,3,compressed,LSTM
51,8.16635993872138,4,compressed,LSTM
51,6.68466618676992,5,compressed,LSTM
51,6.71992411043681,6,compressed,LSTM
51,7.47215185145889,7,compressed,LSTM
51,8.53194966989942,8,compressed,LSTM
51,7.18248707855888,9,compressed,LSTM
51,6.82370464092151,10,compressed,LSTM
51,8.82972781733437,11,compressed,LSTM
51,5.97477331291583,12,compressed,LSTM
51,9.75194521154402,13,compressed,LSTM
51,5.73467801826213,14,compressed,LSTM
51,5.81773486687122,15,compressed,LSTM
51,6.92598199388601,16,compressed,LSTM
51,11.4237492517009,17,compressed,LSTM
51,10.3458998355644,18,compressed,LSTM
51,20.1410146233961,19,compressed,LSTM
51,7.6103692329628,20,compressed,LSTM
51,8.34654656235207,21,compressed,LSTM
51,8.76859991492394,22,compressed,LSTM
51,9.36308138938595,23,compressed,LSTM
52,5.84608300885339,0,compressed,LSTM
52,5.40489601382534,1,compressed,LSTM
52,5.80480109663982,2,compressed,LSTM
52,6.44468102405489,3,compressed,LSTM
0,11.312939842001,0,compressed,LSTM
0,5.13092081452445,1,compressed,LSTM
0,5.31817553277927,2,compressed,LSTM
0,6.23711818075014,3,compressed,LSTM
0,8.33618524596376,4,compressed,LSTM
0,7.26796460952065,5,compressed,LSTM
0,8.04113824784993,6,compressed,LSTM
1,16.2751161892604,0,compressed,LSTM
1,10.936857216068,1,compressed,LSTM
1,10.5933721693349,2,compressed,LSTM
1,6.35514815672947,3,compressed,LSTM
1,9.5835688925455,4,compressed,LSTM
1,10.1721661347079,5,compressed,LSTM
1,8.90867735489409,6,compressed,LSTM
1,14.7756390226679,7,compressed,LSTM
1,22.8189237202968,8,compressed,LSTM
1,9.28376073204022,9,compressed,LSTM
1,8.03752330301356,10,compressed,LSTM
1,32.5556652999758,11,compressed,LSTM
1,13.524890992342,12,compressed,LSTM
1,12.5689621011764,13,compressed,LSTM
1,9.76467616011119,14,compressed,LSTM
1,16.6960465358421,15,compressed,LSTM
1,9.70289197299873,16,compressed,LSTM
1,9.24176118072994,17,compressed,LSTM
1,19.0048513469527,18,compressed,LSTM
1,13.4964542900798,19,compressed,LSTM
1,8.04335478649735,20,compressed,LSTM
1,8.90392300098343,21,compressed,LSTM
1,31.2235271054359,22,compressed,LSTM
1,18.8440737204894,23,compressed,LSTM
1,11.8722085013762,24,compressed,LSTM
2,5.35956703583379,0,compressed,LSTM
2,8.07446980906846,1,compressed,LSTM
2,9.74202696693435,2,compressed,LSTM
2,39.6703942656152,3,compressed,LSTM
2,10.396423958742,4,compressed,LSTM
2,7.18494227848989,5,compressed,LSTM
2,9.06879129478136,6,compressed,LSTM
2,6.2337747133421,7,compressed,LSTM
2,10.9956690072982,8,compressed,LSTM
2,7.60071521137685,9,compressed,LSTM
2,8.05625772244614,10,compressed,LSTM
2,9.51716998550665,11,compressed,LSTM
3,9.9895820898905,0,compressed,LSTM
3,10.3208000532234,1,compressed,LSTM
4,7.28144455466398,0,compressed,LSTM
4,16.9900482109106,1,compressed,LSTM
4,8.30779652399367,2,compressed,LSTM
4,14.4256108131474,3,compressed,LSTM
4,11.8671542061755,4,compressed,LSTM
4,22.7214382934435,5,compressed,LSTM
4,14.7281227390629,6,compressed,LSTM
4,8.36135113673379,7,compressed,LSTM
4,15.1662357782995,8,compressed,LSTM
4,11.5922270008284,9,compressed,LSTM
4,8.72294971567537,10,compressed,LSTM
4,8.74665524479427,11,compressed,LSTM
4,7.85351721966665,12,compressed,LSTM
4,15.1354378222909,13,compressed,LSTM
4,13.392126476093,14,compressed,LSTM
4,13.6795881814272,15,compressed,LSTM
4,39.4166335539976,16,compressed,LSTM
4,18.9609774907753,17,compressed,LSTM
4,7.51588869111427,18,compressed,LSTM
4,8.8017209231195,19,compressed,LSTM
4,8.45384915199277,20,compressed,LSTM
4,6.66975261072874,21,compressed,LSTM
4,13.4938481193201,22,compressed,LSTM
4,16.1494170816508,23,compressed,LSTM
4,17.2188214445184,24,compressed,LSTM
4,9.20894693739039,25,compressed,LSTM
5,5.49380399390162,0,compressed,LSTM
5,4.44603681866724,1,compressed,LSTM
5,5.07803523142809,2,compressed,LSTM
5,6.46515934976183,3,compressed,LSTM
5,21.9206485029517,4,compressed,LSTM
5,4.17447240346107,5,compressed,LSTM
5,6.6764451127527,6,compressed,LSTM
5,4.54077040404447,7,compressed,LSTM
5,4.78662961931654,8,compressed,LSTM
5,10.4573447936725,9,compressed,LSTM
5,10.3992178296864,10,compressed,LSTM
6,16.6335442496416,0,compressed,LSTM
6,11.3668286749701,1,compressed,LSTM
7,5.86579893605536,0,compressed,LSTM
7,5.54427670026141,1,compressed,LSTM
7,5.36307452210393,2,compressed,LSTM
7,6.03475022400421,3,compressed,LSTM
8,9.28783210582258,0,compressed,LSTM
8,6.45047404580673,1,compressed,LSTM
8,12.3880076298989,2,compressed,LSTM
8,6.91276207207788,3,compressed,LSTM
8,7.08280892199584,4,compressed,LSTM
8,5.56154718850517,5,compressed,LSTM
8,5.80278638249417,6,compressed,LSTM
8,5.19416892283711,7,compressed,LSTM
8,8.62356915389815,8,compressed,LSTM
8,7.98176943035997,9,compressed,LSTM
8,8.52597128998601,10,compressed,LSTM
8,9.26634197602195,11,compressed,LSTM
8,6.84061112420899,12,compressed,LSTM
8,6.35878109411131,13,compressed,LSTM
8,8.42771563553685,14,compressed,LSTM
8,8.36675128176092,15,compressed,LSTM
8,7.62514231713952,16,compressed,LSTM
8,6.77242083269896,17,compressed,LSTM
8,9.20208609866642,18,compressed,LSTM
9,11.4712416563242,0,compressed,LSTM
9,5.17072423097183,1,compressed,LSTM
9,4.54626360909918,2,compressed,LSTM
9,6.80902143811889,3,compressed,LSTM
9,4.51761213408216,4,compressed,LSTM
9,5.60040078189554,5,compressed,LSTM
9,6.11536663920462,6,compressed,LSTM
9,8.24305826494653,7,compressed,LSTM
9,4.93113533673134,8,compressed,LSTM
9,4.92258854601334,9,compressed,LSTM
9,5.17723317620541,10,compressed,LSTM
9,5.80069975993925,11,compressed,LSTM
9,5.04957188723902,12,compressed,LSTM
9,6.31765908455717,13,compressed,LSTM
9,4.45776917791238,14,compressed,LSTM
9,5.6252806579841,15,compressed,LSTM
9,5.08197879441337,16,compressed,LSTM
9,5.5253700818987,17,compressed,LSTM
9,4.59305413973177,18,compressed,LSTM
9,7.28705322791041,19,compressed,LSTM
9,5.79037108185467,20,compressed,LSTM
9,5.00988520677125,21,compressed,LSTM
9,5.83483947721084,22,compressed,LSTM
9,4.61664096809406,23,compressed,LSTM
9,5.48043387867317,24,compressed,LSTM
9,5.9651536026375,25,compressed,LSTM
9,8.29891372701593,26,compressed,LSTM
10,11.492824336428,0,compressed,LSTM
10,9.57588556757086,1,compressed,LSTM
10,5.28447536121531,2,compressed,LSTM
10,5.12072368843132,3,compressed,LSTM
10,6.96603030736264,4,compressed,LSTM
10,7.15511978683223,5,compressed,LSTM
10,6.18324679522317,6,compressed,LSTM
10,6.57997416435177,7,compressed,LSTM
10,5.17739364400729,8,compressed,LSTM
10,6.06628369800544,9,compressed,LSTM
10,5.30761511709633,10,compressed,LSTM
10,6.23232727614117,11,compressed,LSTM
10,8.60326318188886,12,compressed,LSTM
10,8.33411452668903,13,compressed,LSTM
10,9.77865930003326,14,compressed,LSTM
10,7.36132380502111,15,compressed,LSTM
10,7.29966352553583,16,compressed,LSTM
10,6.73835730312013,17,compressed,LSTM
10,6.20494151433717,18,compressed,LSTM
10,6.50045740410876,19,compressed,LSTM
10,13.0253460295459,20,compressed,LSTM
10,8.31316604501492,21,compressed,LSTM
10,6.29991560176806,22,compressed,LSTM
10,7.80406555632171,23,compressed,LSTM
11,6.36089406293382,0,compressed,LSTM
11,10.6037905718809,1,compressed,LSTM
11,7.57838612229,2,compressed,LSTM
11,9.68460138451127,3,compressed,LSTM
11,11.4265603878785,4,compressed,LSTM
11,11.3475304554596,5,compressed,LSTM
11,16.4097730215014,6,compressed,LSTM
11,7.78616820253602,7,compressed,LSTM
11,15.1000395193422,8,compressed,LSTM
11,68.7332256071104,9,compressed,LSTM
11,7.19541047638237,10,compressed,LSTM
11,8.30493089761792,11,compressed,LSTM
11,11.8159772462288,12,compressed,LSTM
12,15.770698248163,0,compressed,LSTM
12,39.191145154621,1,compressed,LSTM
12,29.0513388342445,2,compressed,LSTM
12,29.4958111008913,3,compressed,LSTM
12,19.1912815684069,4,compressed,LSTM
12,11.9651807497879,5,compressed,LSTM
12,18.3448777749256,6,compressed,LSTM
12,17.5778337179769,7,compressed,LSTM
12,40.4203523572704,8,compressed,LSTM
12,19.6102339247069,9,compressed,LSTM
12,29.5508835521256,10,compressed,LSTM
12,20.7248595330266,11,compressed,LSTM
12,56.2439707528912,12,compressed,LSTM
12,39.5497029591153,13,compressed,LSTM
12,52.3421044499884,14,compressed,LSTM
12,84.012124864314,15,compressed,LSTM
12,54.4728991030153,16,compressed,LSTM
12,20.4178621306597,17,compressed,LSTM
12,112.852898334551,18,compressed,LSTM
12,65.9181996220429,19,compressed,LSTM
12,82.4512431584668,20,compressed,LSTM
12,14.3945698786012,21,compressed,LSTM
13,9.0876563485198,0,compressed,LSTM
13,7.11130419090754,1,compressed,LSTM
13,7.24199804547973,2,compressed,LSTM
13,5.20297821582167,3,compressed,LSTM
13,6.87005221851241,4,compressed,LSTM
13,5.21946740827103,5,compressed,LSTM
13,7.63682629895208,6,compressed,LSTM
13,7.56103517054893,7,compressed,LSTM
13,6.7095757582466,8,compressed,LSTM
13,4.25647209713831,9,compressed,LSTM
13,5.06400751956209,10,compressed,LSTM
13,4.81418984122436,11,compressed,LSTM
13,4.66758600719439,12,compressed,LSTM
13,6.47229386510753,13,compressed,LSTM
13,4.85657912227143,14,compressed,LSTM
13,6.49775738654364,15,compressed,LSTM
13,7.32603422240465,16,compressed,LSTM
13,5.62245417896193,17,compressed,LSTM
13,9.18018588122298,18,compressed,LSTM
13,15.5628236034381,19,compressed,LSTM
14,20.210841101525,0,compressed,LSTM
14,14.3584529873845,1,compressed,LSTM
15,35.2436854468936,0,compressed,LSTM
15,13.4487543700669,1,compressed,LSTM
15,17.9515588337485,2,compressed,LSTM
15,34.1012509476472,3,compressed,LSTM
15,12.6667413710208,4,compressed,LSTM
15,10.1772579735818,5,compressed,LSTM
15,24.5678496996144,6,compressed,LSTM
15,12.7078949956844,7,compressed,LSTM
15,15.7304722232166,8,compressed,LSTM
15,12.5780483029894,9,compressed,LSTM
15,18.4233485481984,10,compressed,LSTM
15,18.1109728975835,11,compressed,LSTM
15,27.5426528812258,12,compressed,LSTM
15,11.0731327771847,13,compressed,LSTM
15,13.5118377250064,14,compressed,LSTM
15,12.0297775020897,15,compressed,LSTM
15,9.28192820030361,16,compressed,LSTM
16,6.04529573454455,0,compressed,LSTM
16,5.83898235361315,1,compressed,LSTM
16,8.68865628078261,2,compressed,LSTM
16,6.35051035214659,3,compressed,LSTM
16,10.6049030121294,4,compressed,LSTM
16,6.13028135732171,5,compressed,LSTM
16,5.86812792651118,6,compressed,LSTM
16,6.28672969554764,7,compressed,LSTM
16,5.43732522505621,8,compressed,LSTM
16,6.29680043809705,9,compressed,LSTM
16,5.19022182835902,10,compressed,LSTM
16,5.21807571230536,11,compressed,LSTM
16,7.24557822767478,12,compressed,LSTM
16,7.73805378889143,13,compressed,LSTM
16,7.13638442790058,14,compressed,LSTM
16,6.70528117241585,15,compressed,LSTM
16,8.48369969010683,16,compressed,LSTM
16,8.64029667979802,17,compressed,LSTM
16,10.7214024632035,18,compressed,LSTM
16,6.42771703215909,19,compressed,LSTM
16,5.94893129333615,20,compressed,LSTM
16,7.80918025448777,21,compressed,LSTM
16,7.46333329070214,22,compressed,LSTM
16,7.21718413329086,23,compressed,LSTM
16,5.1088534640377,24,compressed,LSTM
16,6.63643885363803,25,compressed,LSTM
16,6.14017907247192,26,compressed,LSTM
16,6.05112937034778,27,compressed,LSTM
16,6.40747798875331,28,compressed,LSTM
16,5.35513036418435,29,compressed,LSTM
16,6.97033817373576,30,compressed,LSTM
16,8.15673180392526,31,compressed,LSTM
16,6.81636071100976,32,compressed,LSTM
16,7.09766453989981,33,compressed,LSTM
16,7.38294116811259,34,compressed,LSTM
16,9.88903590052232,35,compressed,LSTM
17,10.4084402021583,0,compressed,LSTM
17,12.7961642766337,1,compressed,LSTM
17,13.0445302991564,2,compressed,LSTM
17,8.89992442958813,3,compressed,LSTM
17,9.27451766325881,4,compressed,LSTM
17,10.7606681222335,5,compressed,LSTM
17,11.4863266499599,6,compressed,LSTM
17,10.8732103109501,7,compressed,LSTM
17,16.9998295193918,8,compressed,LSTM
17,10.7899345171281,9,compressed,LSTM
17,8.68971282892922,10,compressed,LSTM
17,7.56585710388659,11,compressed,LSTM
17,7.41000932294178,12,compressed,LSTM
17,6.35204430006741,13,compressed,LSTM
17,7.79631614364242,14,compressed,LSTM
17,7.13323064292094,15,compressed,LSTM
17,8.48799086152561,16,compressed,LSTM
18,6.40683411165882,0,compressed,LSTM
18,5.92658070048669,1,compressed,LSTM
18,6.22729432842079,2,compressed,LSTM
18,8.37895831253778,3,compressed,LSTM
18,5.70190801068089,4,compressed,LSTM
18,5.93424627080203,5,compressed,LSTM
18,8.61308777532393,6,compressed,LSTM
18,8.23046639993392,7,compressed,LSTM
18,5.73138524958669,8,compressed,LSTM
18,8.44183692603212,9,compressed,LSTM
18,6.94535795234163,10,compressed,LSTM
19,16.9084884520948,0,compressed,LSTM
20,7.31965120599287,0,compressed,LSTM
20,7.59113678137481,1,compressed,LSTM
20,13.1799216176015,2,compressed,LSTM
20,7.49235281303516,3,compressed,LSTM
20,11.1300314158894,4,compressed,LSTM
20,10.3788920360421,5,compressed,LSTM
21,6.87720558351528,0,compressed,LSTM
21,5.67826550781743,1,compressed,LSTM
21,6.21987597956163,2,compressed,LSTM
21,5.74212891855413,3,compressed,LSTM
21,7.84302929007281,4,compressed,LSTM
21,7.54489669919465,5,compressed,LSTM
21,5.0665061501284,6,compressed,LSTM
21,11.5172646029597,7,compressed,LSTM
21,8.20175130987186,8,compressed,LSTM
21,5.63497494168993,9,compressed,LSTM
21,5.45369236366522,10,compressed,LSTM
21,6.43159232744967,11,compressed,LSTM
21,7.43819192204797,12,compressed,LSTM
21,6.70842328237874,13,compressed,LSTM
21,6.68143643881952,14,compressed,LSTM
21,5.26124707371928,15,compressed,LSTM
21,5.87113390007108,16,compressed,LSTM
21,5.50242809411876,17,compressed,LSTM
21,8.53165675368201,18,compressed,LSTM
21,6.70286442866894,19,compressed,LSTM
21,7.33583868147523,20,compressed,LSTM
22,22.0328872250775,0,compressed,LSTM
22,57.2209074153301,1,compressed,LSTM
22,50.9758453580682,2,compressed,LSTM
22,27.3522368913333,3,compressed,LSTM
22,45.6305796578986,4,compressed,LSTM
22,14.8565633472342,5,compressed,LSTM
22,33.9210717718063,6,compressed,LSTM
22,7.73053764631713,7,compressed,LSTM
22,7.58223925890299,8,compressed,LSTM
22,21.5638944913136,9,compressed,LSTM
22,8.67984222107504,10,compressed,LSTM
22,7.83768686793965,11,compressed,LSTM
23,7.8305350714033,0,compressed,LSTM
23,7.86755983544329,1,compressed,LSTM
23,6.9779644549533,2,compressed,LSTM
23,6.1658367148653,3,compressed,LSTM
23,6.55818143087711,4,compressed,LSTM
23,5.00466281035818,5,compressed,LSTM
23,6.95812757682992,6,compressed,LSTM
24,11.3502957746034,0,compressed,LSTM
24,5.83677138671675,1,compressed,LSTM
24,9.49468287964108,2,compressed,LSTM
24,6.28684361093995,3,compressed,LSTM
24,8.88079268678197,4,compressed,LSTM
24,8.20540686012672,5,compressed,LSTM
24,7.8589116538061,6,compressed,LSTM
24,9.3808765749971,7,compressed,LSTM
24,7.36168535963033,8,compressed,LSTM
24,8.92607496507477,9,compressed,LSTM
25,7.70033855117385,0,compressed,LSTM
25,6.41285608640241,1,compressed,LSTM
25,6.6978866375501,2,compressed,LSTM
25,5.99000275592723,3,compressed,LSTM
25,7.48832396748628,4,compressed,LSTM
25,7.52948019215746,5,compressed,LSTM
25,6.93827430498261,6,compressed,LSTM
25,6.96997589807966,7,compressed,LSTM
25,6.55147314419213,8,compressed,LSTM
25,6.91388618874815,9,compressed,LSTM
25,10.4224804347506,10,compressed,LSTM
26,8.28533176668715,0,compressed,LSTM
26,6.96009536603884,1,compressed,LSTM
26,11.3833178071825,2,compressed,LSTM
26,8.06623264490406,3,compressed,LSTM
26,9.53084413995024,4,compressed,LSTM
26,8.32095503966638,5,compressed,LSTM
27,5.64018401516534,0,compressed,LSTM
27,5.70705037383943,1,compressed,LSTM
27,4.76247575965787,2,compressed,LSTM
27,4.72354067083338,3,compressed,LSTM
27,5.19418192591031,4,compressed,LSTM
27,5.04094120455862,5,compressed,LSTM
27,6.03212571052171,6,compressed,LSTM
27,5.49909168056257,7,compressed,LSTM
27,4.49540253160009,8,compressed,LSTM
27,5.49772111136749,9,compressed,LSTM
27,5.55580668733578,10,compressed,LSTM
27,5.00619213566621,11,compressed,LSTM
27,5.05557333916034,12,compressed,LSTM
27,5.21898584072079,13,compressed,LSTM
27,4.86297609022845,14,compressed,LSTM
27,6.83406200484429,15,compressed,LSTM
28,5.43087383397225,0,compressed,LSTM
28,6.85256239723074,1,compressed,LSTM
28,9.01818906916157,2,compressed,LSTM
28,7.86403979826672,3,compressed,LSTM
28,5.89831118990376,4,compressed,LSTM
28,6.76868067325994,5,compressed,LSTM
28,7.72812355735121,6,compressed,LSTM
28,8.05423733471181,7,compressed,LSTM
28,9.71592950987718,8,compressed,LSTM
28,12.784323333977,9,compressed,LSTM
28,6.76349194217554,10,compressed,LSTM
28,9.69301206315215,11,compressed,LSTM
28,20.3370627575368,12,compressed,LSTM
28,16.4080360101646,13,compressed,LSTM
28,6.02991492808031,14,compressed,LSTM
28,22.9099276672298,15,compressed,LSTM
28,7.91414886415084,16,compressed,LSTM
28,9.82837677048698,17,compressed,LSTM
28,10.4608733026129,18,compressed,LSTM
28,10.3248904979369,19,compressed,LSTM
28,5.58339700164691,20,compressed,LSTM
28,5.90836753048578,21,compressed,LSTM
28,7.06099621338311,22,compressed,LSTM
28,11.2464902776953,23,compressed,LSTM
29,6.00397397625724,0,compressed,LSTM
29,6.68494828622687,1,compressed,LSTM
29,5.7771923570942,2,compressed,LSTM
29,6.47623540922078,3,compressed,LSTM
29,6.66906806779896,4,compressed,LSTM
29,9.88929289641946,5,compressed,LSTM
29,7.42484132497677,6,compressed,LSTM
29,10.3037567731729,7,compressed,LSTM
30,7.85414825204546,0,compressed,LSTM
30,6.3125188485272,1,compressed,LSTM
30,5.7283736607824,2,compressed,LSTM
30,10.952960249994,3,compressed,LSTM
30,6.44142670359545,4,compressed,LSTM
30,5.76062549397371,5,compressed,LSTM
30,8.77724461134549,6,compressed,LSTM
30,5.92618931048589,7,compressed,LSTM
30,6.68756664144004,8,compressed,LSTM
30,5.7098438259685,9,compressed,LSTM
30,10.1420626904087,10,compressed,LSTM
30,5.14028887696803,11,compressed,LSTM
30,5.52645107402868,12,compressed,LSTM
30,7.78802664781934,13,compressed,LSTM
30,6.10978935287347,14,compressed,LSTM
30,6.95333072715599,15,compressed,LSTM
30,6.80109900204807,16,compressed,LSTM
30,5.6375597233424,17,compressed,LSTM
30,5.72841941361386,18,compressed,LSTM
30,7.56979410871517,19,compressed,LSTM
30,5.7685398807685,20,compressed,LSTM
30,6.85123508101615,21,compressed,LSTM
30,8.35065487484813,22,compressed,LSTM
30,6.72369503822688,23,compressed,LSTM
30,7.05348014397937,24,compressed,LSTM
30,6.5358165021617,25,compressed,LSTM
30,9.17813089672704,26,compressed,LSTM
31,10.526904233745,0,compressed,LSTM
31,7.44928040179083,1,compressed,LSTM
31,12.0376817751138,2,compressed,LSTM
32,20.8947284242521,0,compressed,LSTM
32,10.2843335150827,1,compressed,LSTM
32,8.68568206269809,2,compressed,LSTM
32,18.8522298758325,3,compressed,LSTM
32,13.6027915150116,4,compressed,LSTM
32,9.53928731235573,5,compressed,LSTM
32,8.98460478506904,6,compressed,LSTM
32,9.98635778588715,7,compressed,LSTM
32,7.72725209063424,8,compressed,LSTM
32,14.7646132928085,9,compressed,LSTM
32,9.00978178432167,10,compressed,LSTM
32,7.52401409556728,11,compressed,LSTM
32,15.4393493486339,12,compressed,LSTM
32,11.861482715015,13,compressed,LSTM
32,15.9952782235443,14,compressed,LSTM
32,11.4869729668111,15,compressed,LSTM
33,9.30988479958954,0,compressed,LSTM
33,9.81447463209818,1,compressed,LSTM
33,5.5861978527874,2,compressed,LSTM
33,6.39364849956181,3,compressed,LSTM
33,6.82361678899695,4,compressed,LSTM
33,5.04499067459509,5,compressed,LSTM
33,6.42166732286758,6,compressed,LSTM
33,9.63621542215323,7,compressed,LSTM
33,10.4343227980035,8,compressed,LSTM
33,5.88752023948638,9,compressed,LSTM
33,10.6954783883205,10,compressed,LSTM
33,7.84003050557773,11,compressed,LSTM
33,7.59123270498725,12,compressed,LSTM
33,7.15725676253725,13,compressed,LSTM
33,7.91263007140191,14,compressed,LSTM
33,8.33620114599046,15,compressed,LSTM
